"id","port_number","ea_token","bt_time","time_frame","symbols","platform","days","bal_start","bal_end","profit_percent","profit_factor","expected_payoff","max_dd","trades","profit_trades","loss_trades","new_total_ai","new_a_val","new_b_val","new_c_val","new_d_val","new_e_val","total_ai","equity_dd_percent","balance_dd_percent"
"342184","18031349","TEZ3230","2025-06-04T17:15:53","60","BA","MT5","247","1000000","948651.65","4.09","3.64","10065.5","0.02719","4","3","1","75.6347855685833","0.801746174094241","15.5345911949686","19.2984481995205","20","20","0.09551","2.72","1.35"
"623988","95181184","SSV5214","2025-11-03T14:39:26","60","JPM","MT5","254","10000","10538.03","5.38","13.8","8.41","0.05482","64","46","18","75.6337013371144","1.04811051258007","15.9748427672956","18.6107480572387","20","20","0.09444","5.48","0.33"
"312994","18031349","KND3995","2025-05-29T08:55:17","60","PRM","MT5","247","1000000","1020317.5","2.03","9.09","2853.69","0.01174","8","8","0","75.6308793015257","0.402277067402487","15.5345911949686","19.6940110391547","20","20","0.09442","1.17","0.07"
"319872","18031349","MOL5932","2025-05-30T09:44:47","60","AEONTS","MT5","247","1000000","1022268.93","2.23","3.6","1340.66","0.01368","23","23","0","75.6189830836872","0.440491961324283","15.5345911949686","19.6438999273944","20","20","0.0945","1.37","0.13"
"748686","18031310","AMD0350","2026-04-18T13:33:27","60","AOT","MT5","245","1000000","839048.61","3.51","87.35","35059.8","0.01872","1","1","0","75.614014530016","0.690900019022433","15.4088050314465","19.514309479547","20","20","0.09588","1.82","0.04"
"314909","18031349","KST4699","2025-05-29T11:15:55","60","JMT","MT5","247","1000000","1016506.13","1.65","10.37","2609.71","0.0097","7","7","0","75.6088619719782","0.327427691297673","15.5345911949686","19.746843085712","20","20","0.09416","0.97","0.03"
"308710","18031349","IRU3574","2025-05-28T11:15:04","60","GUNKUL","MT5","247","1000000","1005364.78","0.54","5.28","1323.51","0.00142","5","5","0","75.6043381343579","0.107008816584896","15.5345911949686","19.9627381228045","20","20","0.09352","0.14","0.02"
"342787","18031349","VAS6388","2025-06-04T18:06:58","60","BA","MT5","247","1000000","1010686.2","1.07","22.28","5594.23","0.00551","2","2","0","75.6029822245293","0.212590122040579","15.5345911949686","19.8558009075201","20","20","0.09376","0.55","0.02"
"493859","18031349","SWJ6474","2025-07-23T17:14:50","60","PRM","MT5","247","1000000","1005032.2","0.5","15.41","1793.81","0.00156","3","3","0","75.5940509887695","0.100391615975414","15.5345911949686","19.9590681778255","20","20","0.09306","0.16","0.02"
"304731","18031349","IEM5034","2025-05-27T13:13:25","60","AEONTS","MT5","247","1000000","1007331.1","0.73","5.9","1471.27","0.00359","6","6","0","75.58660809195","0.146087162103911","15.5345911949686","19.9059297348776","20","20","0.09361","0.36","0.03"
"343667","18031349","XZU8860","2025-06-05T09:17:46","60","PRM","MT5","247","1000000","824831.28","2.71","6.43","2636.33","0.01885","11","10","1","75.5809643883251","0.535395028082153","15.5345911949686","19.5109781652744","20","20","0.09465","1.88","0.25"
"748753","18031310","ZRD7593","2026-04-20T14:29:07","60","BH","MT5","245","1000000","987176.06","3.47","8.12","11436","0.02045","3","2","1","75.561563735035","0.682734307117378","15.4088050314465","19.4700243964711","20","20","0.09573","2.05","0.39"
"493915","18031349","MHS7392","2025-07-26T14:29:46","60","BGRIM","MT5","247","1000000","1091603.66","11.28","5.12","9416.67","0.08526","12","11","1","75.5542284472873","2.13819218385278","15.5345911949686","17.8814450684659","20","20","0.09872","8.53","0.25"
"493927","18031349","PKO0972","2025-07-26T14:53:47","60","BGRIM","MT5","247","1000000","1091603.66","11.28","5.12","9416.67","0.08526","12","11","1","75.5542284472873","2.13819218385278","15.5345911949686","17.8814450684659","20","20","0.09872","8.53","0.25"
"457222","18031349","SEW3358","2025-06-26T09:54:17","60","BA","MT5","247","1000000","1042044.94","4.2","19.37","11083.5","0.03177","4","4","0","75.5410141129375","0.823701420000246","15.5345911949686","19.1827214979687","20","20","0.09523","3.18","0.08"
"342473","18031349","TOT3253","2025-06-04T17:49:26","60","GUNKUL","MT5","247","1000000","1003170.32","0.32","13.67","3420.56","0.0022","1","1","0","75.5401971766995","0.0633061026382196","15.5345911949686","19.9422998790927","20","20","0.09322","0.22","0.03"
"304114","18031349","GUR9746","2025-05-27T10:53:30","60","RCL","MT5","247","1000000","920338.88","1.47","2.4","768.99","0.01147","21","20","1","75.527227447382","0.291640866774827","15.5345911949686","19.7009953856386","20","20","0.09393","1.15","0.63"
"493941","18031349","BTC5255","2025-07-26T15:25:18","60","OR","MT5","247","1000000","1009852.9","0.99","24.45","5136.52","0.00817","2","2","0","75.5172448445863","0.196093533635157","15.5345911949686","19.7865601159826","20","20","0.09319","0.82","0.03"
"249130","2003394","HMC9651","2025-04-10T13:02:22","60","CCET","MT5","247","1000000","1302819.92","30.28","26.97","22463","0.05737","14","14","0","75.4900934241971","5.29062168894706","11.6509433962264","18.5485283390236","20","20","0.11845","5.74","0.14"
"304226","18031349","HCP8118","2025-05-27T11:12:17","60","RCL","MT5","247","1000000","1006396.82","0.64","6.1","1530.45","0.00665","5","5","0","75.4882168080296","0.127528943632448","15.5345911949686","19.8260966694286","20","20","0.09338","0.66","0.03"
"124117","2003394","BMU0896","2025-03-25T13:58:27","60","DELTA","MT5","247","1000000","8138.81","38.51","5.13","19925.3","0.09395","19","18","1","75.4729070189331","6.51600716887889","11.6509433962264","17.6785375064672","19.6274189473606","20","0.12386","9.4","4.26"
"493896","18031349","ZRA2551","2025-07-26T11:47:16","60","SAWAD","MT5","247","1000000","989760.78","1.21","12.18","1941.43","0.01175","7","7","0","75.4693413643293","0.240997752335423","15.5345911949686","19.6937524170253","20","20","0.09323","1.17","0.05"
"311925","18031349","JZR0531","2025-05-28T15:24:23","60","TASCO","MT5","247","1000000","1013110","1.31","6.78","2562.98","0.01301","6","6","0","75.456279262035","0.260496154453788","15.5345911949686","19.6611919126127","20","20","0.0937","1.3","0.08"
"749009","18031310","MFN4683","2026-04-23T16:36:30","60","SCB","MT5","245","1000000","1004739.8","0.47","9.44","1060.31","0.00182","5","5","0","75.4556314382499","0.0945720503318867","15.4088050314465","19.9522543564715","20","20","0.0938","0.18","0.02"
"749048","18031310","DHC1676","2026-04-24T14:57:50","60","TISCO","MT5","245","1000000","983628.55","0.58","3.15","567.33","0.00271","10","9","1","75.4539853549609","0.116232594355086","15.4088050314465","19.9289477291593","20","20","0.09385","0.26","0.04"
"748880","18031310","YAP2165","2026-04-22T15:37:46","60","HMPRO","MT5","245","1000000","1002388.5","2.22","14.14","3714.77","0.01534","6","5","1","75.4488459458192","0.438918340883742","15.4088050314465","19.6011225734889","20","20","0.09479","1.53","0.09"
"749026","18031310","CGV8844","2026-04-24T14:35:46","60","SPALI","MT5","245","1000000","1003553.57","0.36","15.01","951.8","0.00146","4","4","0","75.4414399477139","0.0709454197673872","15.4088050314465","19.9616894965","20","20","0.09369","0.14","0.01"
"221819","2003394","TIH2267","2025-04-08T11:44:51","60","DELTA","MT5","247","1000000","1559800.55","55.98","24.34","44906.3","0.22308","13","13","0","75.4413834695235","8.89115921047015","11.6509433962264","14.9210036870143","19.9782771758127","20","0.12982","22.31","0.15"
"749047","18031310","DEV7925","2026-04-24T14:56:07","60","TISCO","MT5","245","1000000","926847.64","1.56","5.26","2146.66","0.01087","7","6","1","75.4358596294194","0.310529559596339","15.4088050314465","19.7165250383765","20","20","0.09438","1.09","0.15"
"117949","2003394","IEJ1715","2025-03-24T16:08:34","60","DELTA","MT5","247","1000000","916222.86","32.93","16.21","12159","0.05992","28","27","1","75.435264783402","5.69339369529076","11.6509433962264","18.4865165442161","19.6044111476687","20","0.12101","5.99","0.15"
"620626","95181184","BZJ9958","2025-11-01T09:30:31","60","MA","MT5","254","10000","10921.56","9.42","12.59","15.75","0.09485","59","44","15","75.4330591616811","1.80056144371353","15.9748427672956","17.6576549506719","20","20","0.09606","9.49","0.17"
"193416","2003394","RBW8577","2025-04-04T09:21:45","60","CCET","MT5","247","1000000","12661.12","56.82","12.48","16691.9","0.22398","40","40","0","75.432703311116","8.99909371232357","11.6509433962264","14.9033784342522","19.8792877683139","20","0.13053","22.4","0.15"
"140749","2003373","NDG5808","2025-03-27T15:09:53","60","CCET","MT5","247","100000","139778.65","39.78","108.05","5039.96","0.1057","8","8","0","75.4312270692587","6.69779827960398","11.6509433962264","17.4078370799551","19.6746483134732","20","0.12418","10.57","0.1"
"139852","2003394","BSL7663","2025-03-27T13:52:37","60","CCET","MT5","247","1000000","1139754.79","39.74","22.74","58431.5","0.10552","7","6","1","75.4299516912951","6.69240745959426","11.6509433962264","17.4119525220013","19.6746483134732","20","0.12416","10.55","1"
"749094","18031310","DKY7947","2026-04-24T16:02:02","60","AWC","MT5","245","1000000","717402.63","4.94","7.72","4198.09","0.03688","15","15","0","75.4274957518054","0.964269100950941","15.4088050314465","19.054421619408","20","20","0.09624","3.69","0.22"
"493996","18031349","CZP3236","2025-07-30T14:38:54","60","SCGP","MT5","247","1000000","1102293.95","11.81","15.07","39311.6","0.09477","3","2","1","75.4258940610082","2.23179258765173","15.5345911949686","17.6595102783879","20","20","0.09866","9.48","0.52"
"749008","18031310","MAD1959","2026-04-23T16:35:46","60","SCB","MT5","245","1000000","1004977.17","0.5","12.23","1084.05","0.00323","5","5","0","75.4234445028833","0.0992964967021397","15.4088050314465","19.9153429747346","20","20","0.09375","0.32","0.01"
"493930","18031349","PMG3200","2025-07-26T15:02:04","60","OR","MT5","247","1000000","985783.52","0.2","1.36","851.81","0.00645","2","1","1","75.4055270185392","0.0396311084325904","15.5345911949686","19.831304715138","20","20","0.09254","0.64","0.45"
"749260","18031310","OQX4137","2026-04-26T16:26:55","60","KTC","MT5","245","1000000","982698.62","0.12","2.22","513.84","0.00127","2","1","1","75.4004328083446","0.0249568224465693","15.4088050314465","19.9666709544515","20","20","0.09346","0.13","0.08"
"297157","18031349","BWI0024","2025-05-26T13:40:30","60","RCL","MT5","247","1000000","1029788.14","2.98","15.68","6363.33","0.02821","5","5","0","75.3942677606269","0.587061835284131","15.5345911949686","19.2726147303742","20","20","0.09453","2.82","0.07"
"749125","18031310","DXH0947","2026-04-24T17:15:23","60","CPALL","MT5","245","1000000","1001261.81","0.13","8.03","1441.37","0.00162","1","1","0","75.391520874424","0.0252202917359734","15.4088050314465","19.9574955512415","20","20","0.09346","0.16","0.02"
"748996","18031310","KLM2858","2026-04-23T16:01:18","60","SAWAD","MT5","245","1000000","1002065.08","0.21","40.16","2117.82","0.00236","1","1","0","75.3881740490517","0.0412590130661398","15.4088050314465","19.9381100045391","20","20","0.09352","0.24","0.01"
"748989","18031310","JAN4242","2026-04-23T15:43:46","60","SAWAD","MT5","245","1000000","984062.09","0.47","3.49","630.16","0.00452","7","6","1","75.3834629563521","0.0930251223544526","15.4088050314465","19.8816328025511","20","20","0.09366","0.45","0.11"
"198674","2003394","JUL8886","2025-04-04T18:18:44","60","DELTA","MT5","247","1000000","1343162.44","34.32","20.77","32774.8","0.0824","11","11","0","75.3795010886959","5.90053726633924","11.6509433962264","17.9487326578164","19.8792877683139","20","0.12063","8.24","0.15"
"749042","18031310","CRA8717","2026-04-24T14:53:05","60","TISCO","MT5","245","1000000","845061.78","1.16","8.45","3930.73","0.01042","3","3","0","75.3668944157384","0.229909067360313","15.4088050314465","19.7281803169316","20","20","0.09402","1.04","0.09"
"748702","18031310","KZZ9830","2026-04-18T13:45:29","60","AP","MT5","245","1000000","1006705.1","0.67","10.56","1851.6","0.00673","4","4","0","75.3664732742566","0.13365441595647","15.4088050314465","19.8240138268536","20","20","0.09381","0.67","0.02"
"303518","18031349","GBT7284","2025-05-27T10:06:12","60","AAV","MT5","247","1000000","934930.66","3.11","4.48","4117.63","0.03029","8","7","1","75.3661997778357","0.611566811761572","15.5345911949686","19.2200417711056","20","20","0.09454","3.03","0.6"
"749097","18031310","DVG5738","2026-04-24T16:54:27","60","CPALL","MT5","245","1000000","1000741.62","0.07","5.88","893.5","0.00225","1","1","0","75.3646223855505","0.0148269027155166","15.4088050314465","19.9409904513884","20","20","0.09338","0.23","0.02"
"748736","18031310","CXD8179","2026-04-18T15:49:36","60","BCP","MT5","245","1000000","1008668.1","0.87","5.31","1335.14","0.00848","8","8","0","75.3599264116637","0.172614954297803","15.4088050314465","19.7785064259193","20","20","0.09391","0.83","0.03"
"304237","18031349","HKU9178","2025-05-27T11:21:22","60","BA","MT5","247","1000000","963502.01","5.58","3.73","11022.5","0.04958","5","4","1","75.3589170128718","1.08506637379838","15.5345911949686","18.7392594441049","20","20","0.09585","4.96","1.43"
"581212","95181184","APD9031","2025-09-24T10:13:55","60","AAPL","MT5","254","10000","10111.79","1.12","18.89","22.36","0.03298","5","4","1","75.3494457587022","0.222339535794943","15.9748427672956","19.1522634556117","20","20","0.09182","3.3","0.06"
"749043","18031310","CSE1068","2026-04-24T14:53:32","60","TISCO","MT5","245","1000000","1002702.85","0.27","5.46","1103.18","0.00437","3","3","0","75.3483387585049","0.0539840773884737","15.4088050314465","19.8855496496699","20","20","0.09348","0.44","0.04"
"25458","403688932","WSD4279","2025-01-05T10:00:07","16385","XAUUSD","MT5","657","1000","4123.8","312.39",,,"0.19743",,,,"75.3379440939437","25","15","15.4321812246856","19.9057628692581","0","0.33448",,
"749275","18031310","QSJ9824","2026-04-26T16:48:26","60","KTC","MT5","245","1000000","1005665.79","0.57","2.3","433.75","0.00707","10","9","1","75.3369652350627","0.11299599563107","15.4088050314465","19.8151642079851","20","20","0.09359","0.71","0.13"
"749110","18031310","FDH7079","2026-04-24T17:02:09","60","CPALL","MT5","245","1000000","1002127.47","0.21","9.9","1183.24","0.00467","2","2","0","75.3290259490289","0.0425042028064217","15.4088050314465","19.8777167147759","20","20","0.0934","0.47","0.01"
"190249","2003394","MHP9520","2025-04-03T13:59:10","60","DELTA","MT5","247","1000000","967567.74","28.89","11.21","12492.9","0.04939","23","22","1","75.3228546075718","5.07528224041574","11.6509433962264","18.743935866439","19.8526931044907","20","0.11778","4.12","0.15"
"124912","2003394","TSA2543","2025-03-25T14:46:41","60","CCET","MT5","247","1000000","1281975.74","36.5","17.33","21688.6","0.08802","17","16","1","75.3176981810916","6.22258658841683","11.6509433962264","17.8167492490878","19.6274189473606","20","0.12244","8.8","0.61"
"118217","2003394","HSP4735","2025-03-24T16:24:10","60","CCET","MT5","247","1000000","545199.45","37.61","24.86","26927.3","0.09408","16","16","0","75.3154257512309","6.38455154154093","11.6509433962264","17.6755196657948","19.6044111476687","20","0.12306","9.41","0.14"
"304661","18031349","HNZ1368","2025-05-27T12:58:38","60","PRM","MT5","247","1000000","825955.92","2.23","2.64","1722.8","0.02588","14","13","1","75.3074841326188","0.441215632556059","15.5345911949686","19.3316773050941","20","20","0.09394","2.59","0.83"
"749031","18031310","CPI5752","2026-04-24T14:38:13","60","SPALI","MT5","245","1000000","949540.34","0.9","8.86","4445.8","0.0108","2","1","1","75.3071370768798","0.179994415013604","15.4088050314465","19.7183376304196","20","20","0.09377","1.08","0.09"
"493995","18031349","LMV3994","2025-07-30T14:36:02","60","SCC","MT5","247","1000000","1008614.87","2.57","4.2","3171.61","0.02873","8","7","1","75.3018452921069","0.507796072850807","15.5345911949686","19.2594580242875","20","20","0.09365","2.87","0.35"
"748969","18031310","ZVB4162","2026-04-23T14:47:44","60","PR9","MT5","245","1000000","1001877.2","0.19","10.65","2071.76","0.0066","1","1","0","75.2737123893042","0.0375088052397865","15.4088050314465","19.8273985526178","20","20","0.09331","0.66","0.02"
"749003","18031310","LGL9723","2026-04-23T16:17:06","60","SAWAD","MT5","245","1000000","967994.44","2.21","3.34","10705.3","0.02216","2","1","1","75.271743795987","0.436588693576422","15.4088050314465","19.426350070964","20","20","0.09445","2.22","0.86"
"493928","18031349","CKL8391","2025-07-26T14:55:35","60","GPSC","MT5","247","1000000","1013272.8","3.25","8.61","10783.3","0.03611","3","2","1","75.248393233843","0.6401025586739","15.5345911949686","19.0736994802005","20","20","0.09394","3.61","0.23"
